epoch	loss	acc	val_loss	val_acc
0	2.2084089544084335	0.20763888955116272	1.8906113571590848	0.15555556118488312
1	1.9325714429219565	0.24375000596046448	2.010694487889608	0.15555556118488312
2	1.5943007760577732	0.3951388895511627	2.5384117603302	0.1527777761220932
3	1.4107796046468946	0.4861111044883728	2.3799281120300293	0.16944444179534912
4	1.2676144202550252	0.543055534362793	1.8344018618265787	0.2666666805744171
5	1.1347926351759168	0.5784721970558167	1.9721235010359022	0.3305555582046509
6	1.0915255294905768	0.5944444537162781	1.6371339639027913	0.4138889014720917
7	1.0073660175005594	0.6416666507720947	1.4237927118937175	0.5
8	0.8574052082167731	0.6965277791023254	1.205653397242228	0.5583333373069763
9	0.7576643784840902	0.7319444417953491	1.133340719011095	0.625
10	0.6750637272993724	0.7631944417953491	1.0374943176905314	0.6416666507720947
11	0.5777552376190821	0.8041666746139526	0.9547067218356662	0.6805555820465088
12	0.500027655892902	0.8270833492279053	1.1162676095962525	0.6805555820465088
13	0.4277404285139508	0.8652777671813965	0.9823987934324476	0.675000011920929
14	0.381291432844268	0.8826388716697693	0.9590891798337301	0.699999988079071
15	0.2612314901418156	0.9131944179534912	0.9767202615737915	0.7222222089767456
16	0.2022618517279625	0.9423611164093018	0.9879581212997437	0.675000011920929
17	0.1907949263850848	0.9444444179534912	1.0137972460852729	0.699999988079071
18	0.1590780014793078	0.9513888955116272	1.0039487679799397	0.7166666388511658
19	0.15120497966806093	0.9548611044883728	1.0730056550767686	0.730555534362793
20	0.10915697916514344	0.9666666388511658	1.0901772909694247	0.7277777791023254
21	0.08925660277406375	0.9763888716697693	1.1142141660054525	0.730555534362793
22	0.06918321169084973	0.9833333492279053	1.0380668070581225	0.7638888955116272
23	0.051856942681802645	0.9902777671813965	1.0143428868717617	0.7638888955116272
24	0.05665222785125176	0.988194465637207	1.008377069897122	0.7638888955116272
25	0.03519490466763576	0.9951388835906982	1.005495958858066	0.7611111402511597
26	0.030651168566611077	0.9965277910232544	0.9954227010409037	0.7722222208976746
27	0.03755486238126953	0.9930555820465088	0.9987885395685832	0.7722222208976746
28	0.03096050600417786	0.9951388835906982	0.9979120863808526	0.769444465637207
29	0.02828192426305678	0.9965277910232544	0.9913254141807556	0.7638888955116272
30	0.025537289327217473	0.9958333373069763	0.9902311563491821	0.7722222208976746
31	0.03493908020771212	0.9944444298744202	0.9963405304484897	0.7666666507720947
32	0.022861912329163816	0.9979166388511658	0.9927587270736694	0.769444465637207
33	0.019708287571039464	0.9979166388511658	0.994580966896481	0.769444465637207
34	0.025828595500853327	0.9979166388511658	0.9963242014249166	0.7666666507720947
35	0.021755131406502592	0.9993055462837219	0.9956491655773587	0.769444465637207
36	0.026490353358288605	0.9958333373069763	0.996480221218533	0.769444465637207
37	0.027107518880317608	0.9944444298744202	0.9946994596057468	0.769444465637207
38	0.021606630718128548	0.9986110925674438	0.9947326964802212	0.769444465637207
39	0.020666312405632603	0.9972222447395325	0.9945168640878466	0.769444465637207
40	0.027386694339414437	0.9972222447395325	0.994997693432702	0.769444465637207
41	0.025487922307931715	0.9972222447395325	0.9960009164280361	0.769444465637207
42	0.02391235220970379	0.9972222447395325	0.9961475570996602	0.769444465637207
43	0.022492101084854867	0.9972222447395325	0.9958303027682834	0.7722222208976746
44	0.024534145359777743	0.9972222447395325	0.9965755767292447	0.7722222208976746
45	0.02139742551371455	0.9993055462837219	0.9968332568804423	0.7722222208976746
46	0.026023256468276183	0.9965277910232544	0.9984126382403904	0.7777777910232544
47	0.028891162046541772	0.9944444298744202	0.996947979927063	0.7749999761581421
48	0.02633641744032502	0.9958333373069763	0.9969895746972826	0.7722222208976746
49	0.021445192469076977	0.9986110925674438	0.9959550301233927	0.769444465637207
50	0.02088860451347298	0.9986110925674438	0.9958577659395006	0.769444465637207
51	0.025355063968648513	0.9951388835906982	0.9970991068416172	0.769444465637207
52	0.020853653674324353	1.0	0.9973470992512173	0.769444465637207
53	0.024399233123080597	0.9965277910232544	0.9963437080383301	0.769444465637207
54	0.019389329250488016	0.9986110925674438	0.9965061412917243	0.769444465637207
55	0.028215942117902966	0.9972222447395325	0.9972223851415846	0.7722222208976746
56	0.02115578380309873	0.9979166388511658	0.9957148909568787	0.7722222208976746
57	0.02023439843000637	0.9986110925674438	0.9959823727607727	0.769444465637207
58	0.028131319830815	0.9944444298744202	0.9943590998649597	0.769444465637207
59	0.025695625889218515	0.9944444298744202	0.9947588682174683	0.769444465637207
60	0.02560275498156746	0.9944444298744202	0.9927854140599569	0.769444465637207
61	0.028223028427196872	0.9972222447395325	0.9946180952919854	0.7749999761581421
62	0.02382693351763818	0.9951388835906982	0.9949640764130486	0.7722222208976746
63	0.01999808212535249	0.9993055462837219	0.9965253207418654	0.769444465637207
64	0.021981327484051388	1.0	0.9981685717900594	0.769444465637207
65	0.019833018889443742	1.0	0.9977335453033447	0.769444465637207
66	0.019586034895231325	0.9986110925674438	0.9968171252144707	0.769444465637207
67	0.02321090694102976	0.9972222447395325	0.9965469373597039	0.769444465637207
68	0.024816439186947214	0.9951388835906982	0.9958119021521674	0.769444465637207
69	0.02297036453253693	0.9986110925674438	0.9972486668162875	0.769444465637207
70	0.026860782359209325	0.9965277910232544	0.9982195960150825	0.769444465637207
71	0.02361427095408241	0.9972222447395325	0.9981204562717014	0.769444465637207
72	0.025352095367593898	0.9972222447395325	0.9963799821005928	0.769444465637207
73	0.021965676690969202	0.9979166388511658	0.9958766341209412	0.769444465637207
74	0.02339860290909807	0.9979166388511658	0.995811070336236	0.769444465637207
75	0.026149455323401426	0.9951388835906982	0.9960521141688029	0.769444465637207
76	0.020949659848378765	0.9958333373069763	0.995213160249922	0.769444465637207
77	0.022968351344267526	0.9979166388511658	0.9961131334304809	0.769444465637207
78	0.02357846135273576	0.9972222447395325	0.9947343680593702	0.769444465637207
79	0.02657729159626696	0.9951388835906982	0.9968620234065586	0.769444465637207
80	0.019231381526009905	0.9993055462837219	0.9969963245921665	0.769444465637207
81	0.028936946609367926	0.9965277910232544	0.997682003180186	0.769444465637207
82	0.02247152401962214	0.9993055462837219	0.99690346982744	0.769444465637207
83	0.021087414662664134	0.9993055462837219	0.9989422983593411	0.769444465637207
84	0.025293428481866918	0.9951388835906982	0.9983659267425538	0.769444465637207
85	0.021769573094530238	0.9993055462837219	0.9980659974945916	0.769444465637207
86	0.026573059687183962	0.9951388835906982	0.9982874817318387	0.769444465637207
87	0.025293903001066712	0.9965277910232544	0.997936671310001	0.769444465637207
88	0.02079934523337417	0.9993055462837219	0.9985205080774096	0.769444465637207
89	0.020286730356100534	0.9979166388511658	0.9979568163553874	0.769444465637207
90	0.022438805705557268	0.9979166388511658	0.9974241190486484	0.769444465637207
91	0.023268872789210745	0.9951388835906982	0.9958425508605109	0.769444465637207
92	0.02318156919338637	0.9951388835906982	0.9947617808977763	0.769444465637207
93	0.025293424787620703	0.9958333373069763	0.9940104219648573	0.769444465637207
94	0.020575796067714692	0.9993055462837219	0.9952160437901815	0.769444465637207
95	0.026719194919698767	0.9958333373069763	0.9945134573512607	0.7722222208976746
96	0.019919949035263725	0.9993055462837219	0.9952040168974134	0.7749999761581421
97	0.019003737738562954	0.9979166388511658	0.9962003045611911	0.7722222208976746
98	0.01784701251114408	0.9979166388511658	0.9947550429238213	0.769444465637207
99	0.01913214980935057	0.9986110925674438	0.9949698938263787	0.7722222208976746
100	0.019863153011020686	0.9993055462837219	0.9957413567437066	0.7722222208976746
101	0.021522100021441778	0.9979166388511658	0.9965095904138354	0.7722222208976746
102	0.018826097974346742	1.0	0.9972633123397827	0.769444465637207
103	0.023891904525872733	0.9965277910232544	0.9965709924697876	0.769444465637207
104	0.023484913477053244	0.9979166388511658	0.9962825695673625	0.769444465637207
105	0.02311948571457631	0.9965277910232544	0.9971155828899807	0.769444465637207
106	0.020802465971145365	0.9972222447395325	0.9947916984558105	0.769444465637207
107	0.021581388295938572	0.9972222447395325	0.9952006684409247	0.769444465637207
108	0.02413395328654183	0.9979166388511658	0.9947641664081149	0.769444465637207
109	0.022417455963376496	0.9979166388511658	0.9953023221757676	0.769444465637207
110	0.02716138152819541	0.9965277910232544	0.9967310137218899	0.769444465637207
111	0.019540627766400576	0.9993055462837219	0.995852631992764	0.769444465637207
112	0.026564789853162237	0.9951388835906982	0.9954367836316427	0.769444465637207
