epoch	loss	acc	val_loss	val_acc
62	0.7699716412358814	1.0	2.0091724925571017	0.7666666507720947
63	0.7679437842633989	1.0	2.033614146709442	0.7583333253860474
64	0.7652026914887958	1.0	2.0106790131992764	0.769444465637207
65	0.7665632638666365	0.9993055462837219	2.002497834629483	0.7666666507720947
66	0.759314920173751	1.0	1.9908814403745863	0.7666666507720947
67	0.7565980520513322	1.0	1.990468282169766	0.7666666507720947
68	0.7537443783548143	1.0	1.9998386555247836	0.769444465637207
69	0.753873355852233	0.9993055462837219	1.9974082112312317	0.7638888955116272
70	0.7486546370718214	1.0	1.9974134180280898	0.7638888955116272
71	0.7473806867996852	0.9993055462837219	1.995045863257514	0.7666666507720947
72	0.7462052414814632	0.9993055462837219	1.9901356909010146	0.769444465637207
73	0.7407394667466481	1.0	1.9750295850965711	0.7638888955116272
74	0.7383310639195972	1.0	1.9813054111268786	0.769444465637207
75	0.7397939082649019	0.9993055462837219	1.9774441454145644	0.7666666507720947
76	0.7338326997227139	1.0	1.9559550099902683	0.7722222208976746
77	0.7308990061283112	1.0	1.9626364959610834	0.769444465637207
78	0.7279609676864413	1.0	1.9503911005126104	0.7722222208976746
79	0.7254564119709863	1.0	1.9535496804449293	0.7722222208976746
80	0.7252238270309236	0.9993055462837219	1.9509075601895651	0.769444465637207
81	0.7203190363115735	1.0	1.954968355761634	0.769444465637207
82	0.7210063811805513	0.9979166388511658	1.9523388809627957	0.7777777910232544
83	0.7155235081911087	1.0	1.9504796862602234	0.7666666507720947
84	0.7148851497305764	0.9986110925674438	1.939229510890113	0.7666666507720947
85	0.7102695322699017	1.0	1.9375083340538872	0.769444465637207
86	0.7079381429486804	1.0	1.936379415459103	0.769444465637207
87	0.7074751612212923	0.9993055462837219	1.9318460067113241	0.7749999761581421
88	0.7069637603229947	0.9986110925674438	1.9344399147563511	0.7777777910232544
89	0.7015564405255847	0.9993055462837219	1.9287762469715541	0.7722222208976746
90	0.6987147675620184	1.0	1.928972640302446	0.7749999761581421
91	0.6958369586202834	1.0	1.9260209189520943	0.7749999761581421
92	0.6942088216543197	1.0	1.9236182742648655	0.7722222208976746
93	0.6917729341321521	1.0	1.9213250809245639	0.7611111402511597
94	0.6909077399306827	0.9986110925674438	1.9226197759310404	0.7722222208976746
95	0.6872343795167075	0.9993055462837219	1.9178341600630018	0.7805555462837219
96	0.6848960919512643	0.9993055462837219	1.9168068276511299	0.7777777910232544
97	0.6821468061870999	1.0	1.9098777029249403	0.7749999761581421
98	0.6794564753770829	1.0	1.8994427972369723	0.7805555462837219
99	0.6769013226032257	1.0	1.9121499631139967	0.7749999761581421
